palmon_id;move_id;learned_on_level
10082;39;1
10082;45;5
10082;84;1
10082;85;42
10082;86;18
10082;87;58
10082;97;45
10082;98;10
10082;104;23
10082;113;53
10082;209;26
10082;364;21
10082;435;34
10082;486;13
10082;528;50
10082;589;7
10082;609;29
10083;21;37
10083;39;1
10083;45;5
10083;84;1
10083;85;42
10083;86;18
10083;87;58
10083;97;45
10083;98;10
10083;104;23
10083;113;53
10083;209;26
10083;364;21
10083;435;34
10083;486;13
10083;528;50
10083;589;7
10083;609;29
10084;21;37
10084;39;1
10084;45;5
10084;84;1
10084;85;42
10084;86;18
10084;87;58
10084;97;45
10084;98;10
10084;104;23
10084;113;53
10084;209;26
10084;364;21
10084;435;34
10084;486;13
10084;528;50
10084;589;7
10084;609;29
10085;21;37
10085;39;1
10085;45;5
10085;84;1
10085;85;42
10085;86;18
10085;87;58
10085;97;45
10085;98;10
10085;104;23
10085;113;53
10085;209;26
10085;364;21
10085;435;34
10085;486;13
10085;528;50
10085;589;7
10085;609;29
10086;60;19
10086;93;1
10086;94;75
10086;113;15
10086;194;1
10086;271;1
10086;277;10
10086;282;46
10086;285;25
10086;310;6
10086;399;55
10086;433;50
10086;470;29
10086;471;29
10086;472;50
10086;502;1
10086;621;1
10087;33;1
10087;36;31
10087;45;1
10087;52;1
10087;89;46
10087;90;1
10087;116;1
10087;133;19
10087;157;0
10087;174;29
10087;222;12
10087;281;39
10087;284;1
10087;414;26
10087;436;22
10087;481;15
10088;1;1
10088;26;23
10088;97;33
10088;98;16
10088;111;1
10088;136;66
10088;146;36
10088;150;1
10088;193;1
10088;203;6
10088;204;46
10088;216;0
10088;226;26
10088;243;1
10088;277;1
10088;340;1
10088;361;1
10088;494;53
10088;495;43
10088;563;1
10088;608;13
10089;19;0
10089;29;17
10089;38;63
10089;43;1
10089;44;1
10089;52;1
10089;53;49
10089;99;1
10089;116;21
10089;182;1
10089;184;42
10089;225;13
10089;242;25
10089;337;29
10089;422;1
10089;424;1
10089;428;35
10089;525;1
10090;31;1
10090;41;0
10090;42;28
10090;97;25
10090;99;13
10090;116;13
10090;228;17
10090;283;40
10090;372;26
10090;390;25
10090;398;22
10090;565;44
10090;474;23
10090;64;1
10090;200;31
10091;33;1
10091;38;27
10091;39;1
10091;44;10
10091;98;4
10091;116;7
10091;158;16
10091;162;15
10091;228;13
10091;242;18
10091;283;34
10091;372;19
10091;389;24
10092;14;1
10092;33;1
10092;38;39
10092;39;1
10092;44;10
10092;98;1
10092;116;1
10092;158;16
10092;162;15
10092;184;0
10092;228;13
10092;242;18
10092;283;44
10092;372;19
10092;389;29
10092;68;1
10092;154;1
10093;14;1
10093;33;1
10093;38;39
10093;39;1
10093;44;10
10093;98;1
10093;116;1
10093;158;16
10093;162;34
10093;184;0
10093;228;13
10093;242;24
10093;283;44
10093;372;19
10093;389;29
10094;21;28
10094;39;1
10094;45;1
10094;84;1
10094;85;36
10094;86;4
10094;87;44
10094;97;24
10094;98;1
10094;104;8
10094;113;40
10094;209;20
10094;364;16
10094;435;32
10094;486;12
10094;528;50
10094;589;1
10094;609;1
10094;186;1
10094;204;1
10094;417;1
10095;21;28
10095;39;1
10095;45;1
10095;84;1
10095;85;36
10095;86;4
10095;87;44
10095;97;24
10095;98;1
10095;104;8
10095;113;40
10095;209;20
10095;364;16
10095;435;32
10095;486;12
10095;528;50
10095;589;1
10095;609;1
10095;186;1
10095;204;1
10095;417;1
10096;21;28
10096;39;1
10096;45;1
10096;84;1
10096;85;36
10096;86;4
10096;87;44
10096;97;24
10096;98;1
10096;104;8
10096;113;40
10096;209;20
10096;364;16
10096;435;32
10096;486;12
10096;528;50
10096;589;1
10096;609;1
10096;186;1
10096;204;1
10096;417;1
10097;21;28
10097;39;1
10097;45;1
10097;84;1
10097;85;36
10097;86;4
10097;87;44
10097;97;24
10097;98;1
10097;104;8
10097;113;40
10097;209;20
10097;364;16
10097;435;32
10097;486;12
10097;528;50
10097;589;1
10097;609;1
10097;186;1
10097;204;1
10097;417;1
10098;21;28
10098;39;1
10098;45;1
10098;84;1
10098;85;36
10098;86;4
10098;87;44
10098;97;24
10098;98;1
10098;104;8
10098;113;40
10098;209;20
10098;364;16
10098;435;32
10098;486;12
10098;528;50
10098;589;1
10098;609;1
10098;186;1
10098;204;1
10098;417;1
10099;21;28
10099;39;1
10099;45;1
10099;84;1
10099;85;36
10099;86;4
10099;87;44
10099;97;24
10099;98;1
10099;104;8
10099;113;40
10099;209;20
10099;364;16
10099;435;32
10099;486;12
10099;528;50
10099;589;1
10099;609;1
10099;186;1
10099;204;1
10099;417;1
10100;39;1
10100;84;1
10100;85;1
10100;94;0
10100;98;1
10100;683;1
10100;45;1
10100;104;1
10100;227;1
10100;252;1
10100;21;1
10100;86;1
10100;87;1
10100;97;1
10100;113;1
10100;186;1
10100;204;1
10100;209;1
10100;364;1
10100;417;1
10100;435;1
10100;486;1
10100;589;1
10100;609;1
10101;10;1
10101;14;28
10101;59;36
10101;111;1
10101;117;3
10101;129;12
10101;154;20
10101;163;26
10101;181;5
10101;210;11
10101;229;9
10101;232;14
10101;258;42
10101;301;7
10101;334;23
10101;360;34
10101;442;30
10101;8;24
10101;243;16
10101;420;8
10101;54;3
10101;205;9
10102;111;1
10102;163;1
10102;232;1
10102;301;1
10102;333;0
10102;368;1
10102;556;1
10102;10;1
10102;68;1
10102;117;1
10102;420;1
10102;14;1
10102;54;1
10102;59;1
10102;129;1
10102;154;1
10102;181;1
10102;205;1
10102;210;1
10102;229;1
10102;258;1
10102;334;1
10102;360;1
10102;442;1
10103;39;1
10103;46;7
10103;54;7
10103;58;24
10103;59;31
10103;62;17
10103;109;12
10103;181;1
10103;185;23
10103;196;15
10103;219;34
10103;286;36
10103;288;44
10103;326;28
10103;329;48
10103;371;18
10103;420;8
10103;445;47
10103;506;26
10103;608;9
10103;33;1
10103;605;21
10103;50;4
10103;180;12
10103;694;44
10104;58;1
10104;109;1
10104;219;1
10104;286;1
10104;417;1
10104;420;1
10104;605;0
10104;33;1
10104;39;1
10104;54;1
10104;95;1
10104;50;1
10104;59;1
10104;62;1
10104;180;1
10104;181;1
10104;196;1
10104;288;1
10104;326;1
10104;329;1
10104;694;1
10105;28;1
10105;45;4
10105;89;29
10105;90;33
10105;91;18
10105;189;10
10105;222;14
10105;232;1
10105;310;7
10105;389;20
10105;414;28
10105;426;25
10105;442;24
10105;523;16
10105;10;1
10105;97;12
10105;154;15
10105;163;21
10105;201;28
10106;28;1
10106;45;1
10106;89;35
10106;90;45
10106;91;18
10106;161;0
10106;189;10
10106;222;14
10106;232;1
10106;310;1
10106;328;0
10106;389;20
10106;400;1
10106;414;30
10106;426;25
10106;442;24
10106;523;16
10106;563;1
10106;10;1
10106;97;1
10106;103;1
10106;154;15
10106;163;21
10106;201;30
10107;6;12
10107;10;1
10107;44;1
10107;45;1
10107;103;17
10107;154;14
10107;163;27
10107;185;22
10107;252;1
10107;269;9
10107;364;4
10107;372;24
10107;399;55
10107;400;36
10107;417;31
10107;445;46
10107;583;35
10108;10;1
10108;44;1
10108;45;1
10108;103;17
10108;129;0
10108;154;14
10108;163;27
10108;185;22
10108;252;1
10108;269;9
10108;364;1
10108;372;24
10108;399;69
10108;400;42
10108;408;0
10108;415;1
10108;417;37
10108;445;56
10108;511;1
10108;583;1
10108;6;12
10108;95;1
10108;133;1
10109;9;22
10109;33;1
10109;38;31
10109;88;9
10109;111;1
10109;120;19
10109;153;35
10109;205;10
10109;209;12
10109;268;4
10109;350;30
10109;397;6
10109;435;34
10109;444;42
10109;446;12
10109;479;18
10109;36;15
10109;84;3
10109;117;6
10109;157;23
10110;9;22
10110;33;1
10110;38;39
10110;88;9
10110;111;1
10110;120;19
10110;153;44
10110;205;10
10110;209;12
10110;268;1
10110;350;34
10110;397;1
10110;435;40
10110;444;54
10110;446;12
10110;479;18
10110;36;15
10110;84;1
10110;117;1
10110;157;23
10111;9;22
10111;33;1
10111;38;39
10111;88;9
10111;111;1
10111;120;19
10111;153;44
10111;209;12
10111;268;1
10111;350;34
10111;397;1
10111;435;40
10111;444;54
10111;446;12
10111;479;18
10111;484;1
10111;537;10
10111;5;1
10111;36;15
10111;84;1
10111;117;1
10111;157;23
10112;1;1
10112;44;7
10112;50;12
10112;103;30
10112;106;4
10112;107;12
10112;139;1
10112;151;42
10112;242;32
10112;262;48
10112;282;29
10112;305;18
10112;374;26
10112;441;40
10112;491;15
10112;562;46
10112;188;48
10113;1;1
10113;44;1
10113;50;12
10113;103;30
10113;106;1
10113;107;1
10113;139;1
10113;151;46
10113;242;32
10113;262;57
10113;282;29
10113;305;18
10113;374;26
10113;441;40
10113;491;15
10113;562;52
10113;599;0
10113;114;1
10113;188;60
10113;585;1
10114;93;1
10114;95;1
10114;121;1
10114;140;1
10114;402;1
10114;437;1
10114;452;1
10114;473;1
10114;692;0
10114;78;1
10114;406;0
10114;438;1
10114;71;1
10114;72;1
10114;73;1
10114;76;1
10114;115;1
10114;202;1
10114;235;1
10114;253;1
10114;326;1
10114;331;1
10114;388;1
10115;37;33
10115;39;1
10115;43;1
10115;45;1
10115;125;1
10115;155;21
10115;172;1
10115;198;31
10115;261;23
10115;283;42
10115;374;20
10115;394;48
10115;506;16
10115;514;1
10115;707;24
10115;708;0
10115;14;0
10115;83;1
10115;99;18
10115;103;1
10115;29;1
10115;38;1
10115;116;1
10115;189;1
10115;206;1
10116;1;1
10116;45;1
10116;56;68
10116;98;1
10116;104;56
10116;108;19
10116;114;1
10116;122;10
10116;145;1
10116;164;42
10116;185;33
10116;191;28
10116;272;1
10116;326;49
10116;352;14
10116;400;1
10116;425;23
10116;561;1
10116;594;0
10117;1;1
10117;45;1
10117;56;68
10117;98;1
10117;104;56
10117;108;19
10117;114;1
10117;122;10
10117;145;1
10117;164;42
10117;185;33
10117;191;28
10117;272;1
10117;326;49
10117;352;14
10117;400;1
10117;425;23
10117;561;1
10117;594;0
10118;20;1
10118;44;1
10118;89;55
10118;91;10
10118;114;8
10118;137;1
10118;200;80
10118;201;35
10118;219;5
10118;225;1
10118;242;32
10118;293;59
10118;406;40
10118;489;72
10118;523;1
10118;616;26
10118;614;1
10118;615;1
10118;687;1
10119;20;1
10119;44;1
10119;89;55
10119;91;10
10119;114;8
10119;137;1
10119;200;80
10119;201;35
10119;219;5
10119;225;1
10119;242;32
10119;293;59
10119;406;40
10119;489;72
10119;523;1
10119;616;26
10119;614;1
10119;615;1
10119;687;1
10120;20;1
10120;44;1
10120;89;55
10120;91;10
10120;114;8
10120;137;1
10120;200;80
10120;201;35
10120;219;5
10120;225;1
10120;242;32
10120;293;59
10120;406;40
10120;489;72
10120;523;1
10120;616;26
10120;614;1
10120;615;1
10120;687;1
10121;28;1
10121;33;1
10121;36;31
10121;37;51
10121;43;1
10121;44;19
10121;117;16
10121;156;55
10121;158;43
10121;162;27
10121;184;35
10121;189;23
10121;228;1
10121;242;39
10121;281;47
10121;316;13
10122;11;1
10122;12;25
10122;44;1
10122;81;1
10122;85;0
10122;91;37
10122;97;49
10122;189;1
10122;192;41
10122;209;16
10122;268;1
10122;403;1
10122;405;31
10122;450;13
10122;512;19
10123;1;1
10123;3;23
10123;45;4
10123;64;6
10123;97;46
10123;119;43
10123;226;16
10123;270;10
10123;297;20
10123;298;26
10123;314;13
10123;355;30
10123;403;36
10123;445;33
10123;542;50
10123;686;40
10124;1;1
10124;3;23
10124;45;4
10124;64;6
10124;97;46
10124;119;43
10124;226;16
10124;270;10
10124;297;20
10124;298;26
10124;314;13
10124;355;30
10124;403;36
10124;445;33
10124;542;50
10124;686;40
10125;1;1
10125;3;23
10125;45;4
10125;64;6
10125;97;46
10125;119;43
10125;226;16
10125;270;10
10125;297;20
10125;298;26
10125;314;13
10125;355;30
10125;403;36
10125;445;33
10125;542;50
10125;686;40
10126;28;1
10126;33;1
10126;43;1
10126;44;1
10126;46;26
10126;68;0
10126;88;12
10126;157;34
10126;179;1
10126;184;37
10126;242;40
10126;269;1
10126;316;18
10126;317;23
10126;336;12
10126;431;45
10126;444;48
10126;446;29
10126;104;1
10126;203;1
10127;36;25
10127;38;41
10127;45;1
10127;55;1
10127;56;44
10127;185;9
10127;251;8
10127;270;4
10127;283;40
10127;291;20
10127;362;12
10127;392;17
10127;401;32
10127;487;24
10127;715;16
10127;253;28
10128;74;1
10128;75;1
10128;163;32
10128;210;1
10128;230;40
10128;235;28
10128;241;55
10128;275;19
10128;348;23
10128;404;1
10128;572;0
10128;669;47
10128;670;1
10128;400;1
10129;1;1
10129;3;21
10129;50;1
10129;52;1
10129;53;44
10129;82;13
10129;92;29
10129;123;16
10129;139;1
10129;207;1
10129;227;1
10129;230;1
10129;259;1
10129;406;56
10129;417;32
10129;445;0
10129;474;39
10129;481;24
10129;599;51
10130;33;1
10130;36;29
10130;38;43
10130;109;10
10130;111;3
10130;120;22
10130;129;15
10130;153;50
10130;205;8
10130;246;17
10130;322;36
10130;408;38
10130;446;24
10130;475;31
10130;504;45
10131;33;1
10131;36;29
10131;38;43
10131;109;10
10131;111;3
10131;120;22
10131;129;15
10131;153;50
10131;205;8
10131;246;17
10131;322;36
10131;408;38
10131;446;24
10131;475;31
10131;504;45
10132;33;1
10132;36;29
10132;38;43
10132;109;10
10132;111;3
10132;120;22
10132;129;15
10132;153;50
10132;205;8
10132;246;17
10132;322;36
10132;408;38
10132;446;24
10132;475;31
10132;504;45
10133;33;1
10133;36;29
10133;38;43
10133;109;10
10133;111;3
10133;120;22
10133;129;15
10133;153;50
10133;205;8
10133;246;17
10133;322;36
10133;408;38
10133;446;24
10133;475;31
10133;504;45
10134;33;1
10134;36;29
10134;38;43
10134;109;10
10134;111;3
10134;120;22
10134;129;15
10134;153;50
10134;205;8
10134;246;17
10134;322;36
10134;408;38
10134;446;24
10134;475;31
10134;504;45
10135;33;1
10135;36;29
10135;38;43
10135;109;10
10135;111;3
10135;120;22
10135;129;15
10135;153;50
10135;205;8
10135;246;17
10135;322;36
10135;408;38
10135;446;24
10135;475;31
10135;504;45
10136;33;1
10136;36;29
10136;38;43
10136;109;10
10136;111;3
10136;120;22
10136;129;15
10136;153;50
10136;205;8
10136;246;17
10136;322;36
10136;408;38
10136;446;24
10136;475;31
10136;504;45
10137;33;1
10137;36;29
10137;38;43
10137;109;10
10137;111;3
10137;120;22
10137;129;15
10137;153;50
10137;205;8
10137;246;17
10137;322;36
10137;408;38
10137;446;24
10137;475;31
10137;504;45
10138;33;1
10138;36;29
10138;38;43
10138;109;10
10138;111;3
10138;120;22
10138;129;15
10138;153;50
10138;205;8
10138;246;17
10138;322;36
10138;408;38
10138;446;24
10138;475;31
10138;504;45
10139;33;1
10139;36;29
10139;38;43
10139;109;10
10139;111;3
10139;120;22
10139;129;15
10139;153;50
10139;205;8
10139;246;17
10139;322;36
10139;408;38
10139;446;24
10139;475;31
10139;504;45
10140;33;1
10140;36;29
10140;38;43
10140;109;10
10140;111;3
10140;120;22
10140;129;15
10140;153;50
10140;205;8
10140;246;17
10140;322;36
10140;408;38
10140;446;24
10140;475;31
10140;504;45
10141;33;1
10141;36;29
10141;38;43
10141;109;10
10141;111;3
10141;120;22
10141;129;15
10141;153;50
10141;205;8
10141;246;17
10141;322;36
10141;408;38
10141;446;24
10141;475;31
10141;504;45
10142;33;1
10142;36;29
10142;38;43
10142;109;10
10142;111;3
10142;120;22
10142;129;15
10142;153;50
10142;205;8
10142;246;17
10142;322;36
10142;408;38
10142;446;24
10142;475;31
10142;504;45
10143;10;1
10143;102;19
10143;104;5
10143;150;1
10143;163;32
10143;185;23
10143;204;28
10143;220;50
10143;310;1
10143;383;1
10143;421;37
10143;425;6
10143;452;1
10143;468;30
10143;583;46
10143;608;10
10144;10;1
10144;102;19
10144;104;5
10144;150;1
10144;163;32
10144;185;23
10144;204;28
10144;220;50
10144;310;1
10144;383;1
10144;421;37
10144;425;14
10144;452;1
10144;468;41
10144;583;46
10144;608;10
10145;10;1
10145;102;19
10145;104;5
10145;150;1
10145;163;32
10145;185;23
10145;204;28
10145;220;50
10145;310;1
10145;383;1
10145;421;37
10145;425;14
10145;452;1
10145;468;41
10145;583;46
10145;608;10
10146;29;25
10146;33;1
10146;43;1
10146;103;33
10146;117;1
10146;182;1
10146;184;21
10146;187;1
10146;200;67
10146;327;1
10146;334;38
10146;337;43
10146;349;59
10146;475;1
10146;525;17
10146;526;29
10146;568;51
10146;691;0
10146;370;75
10147;49;1
10147;60;1
10147;62;17
10147;111;1
10147;170;33
10147;220;65
10147;270;1
10147;334;18
10147;376;97
10147;381;9
10147;391;89
10147;396;66
10147;429;25
10147;430;41
10147;442;1
10147;485;73
10147;508;1
10147;578;1
10147;674;1
10147;705;49
10147;192;84
10147;205;12
10147;360;1
10148;21;28
10148;39;1
10148;45;1
10148;84;1
10148;85;36
10148;86;4
10148;87;44
10148;97;24
10148;98;1
10148;104;8
10148;113;40
10148;209;20
10148;364;16
10148;435;32
10148;486;12
10148;528;50
10148;589;1
10148;609;1
10148;186;1
10148;204;1
10148;417;1
10149;37;33
10149;39;1
10149;43;13
10149;45;1
10149;125;1
10149;155;21
10149;172;1
10149;198;65
10149;261;23
10149;283;49
10149;374;37
10149;394;53
10149;506;17
10149;514;59
10149;707;43
10149;708;27
10150;71;1
10150;78;1
10150;230;21
10150;312;42
10150;318;13
10150;405;28
10150;483;49
10150;522;1
10150;577;16
10150;584;1
10150;605;35
10150;676;0
10151;28;4
10151;33;1
10151;43;1
10151;44;7
10151;46;26
10151;88;12
10151;157;32
10151;184;37
10151;242;36
10151;316;18
10151;317;23
10151;336;12
10151;431;45
10151;444;48
10151;446;29
10151;104;8
10152;28;1
10152;33;1
10152;37;0
10152;43;1
10152;44;1
10152;46;26
10152;68;1
10152;88;12
10152;157;34
10152;184;37
10152;242;40
10152;316;18
10152;317;23
10152;336;12
10152;431;45
10152;444;48
10152;446;29
10152;709;1
10152;98;1
10152;104;1
10152;179;1
10152;203;1
10152;269;1
10152;306;0
10152;389;1
10152;501;1
10153;44;21
10153;61;16
10153;141;33
10153;145;1
10153;169;1
10153;242;38
10153;243;50
10153;392;26
10153;450;1
10153;469;1
10153;487;1
10153;494;62
10153;611;1
10153;679;45
10153;710;57
10154;33;1
10154;42;45
10154;84;1
10154;111;5
10154;205;9
10154;209;17
10154;268;13
10154;393;25
10154;435;29
10154;528;41
10154;565;53
10154;596;49
10154;604;37
10154;609;21
10154;716;33
10155;93;1
10155;163;7
10155;232;1
10155;234;1
10155;236;1
10155;334;56
10155;350;19
10155;356;1
10155;378;67
10155;400;23
10155;408;43
10155;427;32
10155;429;1
10155;446;8
10155;451;1
10155;475;47
10155;500;13
10155;711;73
10155;722;50
10156;93;1
10156;163;7
10156;232;1
10156;234;1
10156;236;1
10156;334;56
10156;350;19
10156;356;1
10156;378;67
10156;400;23
10156;408;43
10156;427;32
10156;429;1
10156;446;8
10156;451;1
10156;475;47
10156;500;13
10156;711;66
10156;722;50
10157;93;1
10157;163;7
10157;232;1
10157;234;1
10157;236;1
10157;334;59
10157;350;19
10157;356;31
10157;378;67
10157;400;23
10157;408;43
10157;427;37
10157;429;1
10157;446;53
10157;451;1
10157;475;47
10157;500;13
10157;711;73
10157;722;50
10158;21;24
10158;24;9
10158;39;3
10158;45;1
10158;84;1
10158;85;21
10158;86;15
10158;87;30
10158;97;27
10158;98;6
10158;104;12
10158;113;18
10159;24;10
10159;28;14
10159;33;1
10159;36;24
10159;38;28
10159;39;3
10159;44;17
10159;45;1
10159;98;6
10159;129;21
10159;270;31
10160;21;28
10160;39;1
10160;45;1
10160;84;1
10160;85;36
10160;86;4
10160;87;44
10160;97;24
10160;98;1
10160;104;8
10160;113;40
10160;186;1
10160;204;1
10160;209;20
10160;364;16
10160;417;1
10160;435;32
10160;486;12
10160;589;1
10160;609;1
10161;6;12
10161;10;8
10161;37;44
10161;45;1
10161;103;32
10161;154;29
10161;163;36
10161;207;24
10161;232;16
10161;252;1
10161;269;20
10161;319;40
10161;468;4
10162;23;30
10162;33;1
10162;36;41
10162;39;5
10162;45;1
10162;60;25
10162;93;10
10162;94;50
10162;97;20
10162;361;55
10162;505;35
10162;584;15
10162;605;45
10163;23;30
10163;33;1
10163;36;43
10163;39;1
10163;45;1
10163;60;25
10163;93;1
10163;94;56
10163;97;20
10163;98;1
10163;224;1
10163;361;63
10163;427;0
10163;505;35
10163;584;15
10163;605;49
10164;29;21
10164;33;1
10164;45;3
10164;50;15
10164;51;6
10164;57;30
10164;93;12
10164;94;36
10164;133;27
10164;174;1
10164;240;42
10164;244;39
10164;281;9
10164;303;33
10164;352;18
10164;428;24
10164;505;45
10165;29;21
10165;33;1
10165;45;1
10165;50;15
10165;51;1
10165;57;30
10165;93;12
10165;94;36
10165;110;1
10165;133;27
10165;174;1
10165;240;42
10165;244;39
10165;281;9
10165;303;33
10165;352;18
10165;428;24
10165;505;45
10165;801;0
10166;14;45
10166;21;50
10166;28;1
10166;43;5
10166;64;1
10166;197;25
10166;210;10
10166;249;15
10166;280;40
10166;282;30
10166;348;55
10166;413;65
10166;432;35
10166;515;60
10166;693;20
10167;33;1
10167;92;38
10167;108;1
10167;114;1
10167;120;28
10167;123;1
10167;124;20
10167;139;1
10167;153;50
10167;188;32
10167;194;62
10167;257;1
10167;262;56
10167;312;24
10167;372;16
10167;432;1
10167;458;0
10167;499;12
10167;562;44
10167;581;68
10167;584;1
10167;597;1
10167;790;1
10168;1;1
10168;24;24
10168;60;28
10168;93;12
10168;94;48
10168;95;32
10168;102;1
10168;113;1
10168;115;1
10168;182;1
10168;196;20
10168;219;1
10168;226;1
10168;227;1
10168;229;1
10168;243;36
10168;272;1
10168;278;1
10168;298;52
10168;383;1
10168;389;40
10168;420;1
10168;502;16
10168;573;44
10168;581;1
10168;605;1
10169;16;1
10169;93;5
10169;95;15
10169;97;20
10169;105;40
10169;115;10
10169;138;50
10169;170;60
10169;246;25
10169;248;65
10169;366;30
10169;375;1
10169;427;35
10169;433;70
10169;542;55
10169;821;45
10170;64;1
10170;65;35
10170;68;55
10170;97;20
10170;113;10
10170;116;1
10170;179;70
10170;197;60
10170;246;25
10170;249;5
10170;280;30
10170;339;50
10170;365;15
10170;370;65
10170;501;40
10170;823;45
10171;16;1
10171;17;15
10171;43;1
10171;97;20
10171;143;70
10171;203;60
10171;219;10
10171;246;25
10171;262;65
10171;371;5
10171;389;30
10171;403;35
10171;417;50
10171;495;40
10171;542;55
10171;822;45
10172;29;21
10172;33;1
10172;45;1
10172;50;15
10172;51;1
10172;57;30
10172;93;12
10172;94;36
10172;133;27
10172;174;1
10172;207;1
10172;240;42
10172;244;39
10172;281;9
10172;303;33
10172;352;18
10172;408;1
10172;417;1
10172;428;24
10172;505;45
10172;826;0
10173;33;1
10173;50;10
10173;101;45
10173;106;1
10173;174;30
10173;180;15
10173;243;55
10173;246;20
10173;288;50
10173;310;5
10173;408;40
10173;506;25
10173;668;35
10174;28;3
10174;29;12
10174;33;1
10174;36;24
10174;38;36
10174;42;18
10174;43;1
10174;68;30
10174;122;6
10174;156;21
10174;184;27
10174;269;33
10174;555;9
10174;608;15
10175;28;1
10175;29;12
10175;33;1
10175;36;28
10175;38;48
10175;42;1
10175;43;1
10175;68;38
10175;122;1
10175;154;18
10175;156;23
